Title,Trim,Location,Distance,MSRP,Price,Monthly Payment,VIN,Stock Number,Dealer,Dealer Phone,Dealer Address,Dealer Website,Listing URL
2025 Nissan Versa,S FWD,"Hadley, MA",125 mi away,"$21,945","$20,603",$386/mo est.,3N1CN8DV5SL862190,N25226,Country Nissan,(413) 553-1430,"40 Russell St, Hadley, MA 01035",http://www.countrynissan.com/?utm_source=cargurus.com&utm_medium=referral&utm_campaign=cargurus_listings,https://www.cargurus.com/details/438708261?resultSetId=150ec36c-7b2e-4290-b76c-877d5686c28a&searchUuid=85121ceb-3a06-4d00-8154-ac2ff1d402cc&sponsoredType=NONE&srpVariation=NEW_CAR_SEARCH&listingIndex=7&inclusionType=DEFAULT&searchZip=10451&searchDistance=200&ourls=SRP&srpc=N4IghgZgxiBcoC8CWAHOICMAGALAVgxABoQATJAZwBcwA7KAUzgCYssSKB7AJyoBEk3BlCpJOtdAEEAygGFiILrwAqATxRNYIAAoAlAJKyAogoC2YAB7buSRnADMeNuxANapAJoMw3FlmZ4HNwoAGo+SGCi4ugAckYA6gD6spK6idJGqbIAEiAAviQiFnCgADZIpHA49gAcAOxYNcwAbBgkKADmcHUcAK69Feg1BMwYjABGALT2YFjNkzikbJM1GHg4k2BQzBAQGKQ4-lAw7R1g6AyqAFLmABpXCKQAYgBCABYAWswAqkgA8gArfQAdwAMrIrsCPPFSKVlEh9M0ALIAq4ATnyeSAA
2024 Mitsubishi Mirage G4,Black Edition FWD,"Raynham, MA",166 mi away,"$20,665","$20,665",$390/mo est.,ML32FUFJ1RHF20467,X242644,,,,,https://www.cargurus.com/details/414191409?resultSetId=150ec36c-7b2e-4290-b76c-877d5686c28a&searchUuid=85121ceb-3a06-4d00-8154-ac2ff1d402cc&sponsoredType=NONE&srpVariation=NEW_CAR_SEARCH&listingIndex=8&inclusionType=DEFAULT&searchZip=10451&searchDistance=200&ourls=SRP&srpc=N4IghgZgxiBcoC8CWAHOICMAGALAVgxABoQATJAZwBcwA7KAUzgCYssSKB7AJyoBEk3BlCpJOtdAEEAygGFiILrwAqATxRNYIAAoAlAJKyAogoC2YAB7buSRnADMeNuxANapAJoMw3FlmZ4HNwoAGo+SGCi4ugAckYA6gD6spK6idJGqbIAEiAAviQiFnCgADZIpHA4GNUAnDVYtSQoAOZwAOwcAK5dFegAHATMGIwARgC09mBYAGzjOKRs4-0YeDjjYFDMEBAYpDj+UDDNLWDoDKoAUuYAGpcIpABiAEIAFgBazACqSADyAFb6ADuABlZJcgR54qRSsokPoZgBZf6XWr5PJAA
2025 Nissan Versa,SR FWD,"Gwynn Oak, MD",182 mi away,"$23,390","$20,666",$388/mo est.,3N1CN8FVXSL886935,S50034,Antwerpen Nissan Security,(959) 207-3118,"1701 Woodlawn Dr, Gwynn Oak, MD 21207",http://www.antwerpensecuritynissan.com/?utm_source=cargurus.com&utm_medium=referral&utm_campaign=cargurus_listings,https://www.cargurus.com/details/438546583?resultSetId=150ec36c-7b2e-4290-b76c-877d5686c28a&searchUuid=85121ceb-3a06-4d00-8154-ac2ff1d402cc&sponsoredType=NONE&srpVariation=NEW_CAR_SEARCH&listingIndex=9&inclusionType=DEFAULT&searchZip=10451&searchDistance=200&ourls=SRP&srpc=N4IghgZgxiBcoC8CWAHOICMAGALAVgxABoQATJAZwBcwA7KAUzgCYssSKB7AJyoBEk3BlCpJOtdAEEAygGFiILrwAqATxRNYIAAoAlAJKyAogoC2YAB7buSRnADMeNuxANapAJoMw3FlmZ4HNwoAGo+SGCi4ugAckYA6gD6spK6idJGqbIAEiAAviQiFnCgADZIpHA49gAceDgAbHg19iQoAOZwAOwcAK69Feh1GMwYjABGALT2YFgNkzikbJM1GPWTYFDMEBAYpDj+UDBt7WDoDKoAUuYAGpcIpABiAEIAFgBazACqSADyAFb6ADuABlZJcgR54qRSsokPoGgBZf6XACc+TyQA
2025 Nissan Versa,SR FWD,"Gwynn Oak, MD",182 mi away,"$23,390","$20,666",$388/mo est.,3N1CN8FV7SL886455,S50039,Antwerpen Nissan Security,(959) 207-3118,"1701 Woodlawn Dr, Gwynn Oak, MD 21207",http://www.antwerpensecuritynissan.com/?utm_source=cargurus.com&utm_medium=referral&utm_campaign=cargurus_listings,https://www.cargurus.com/details/441382825?resultSetId=150ec36c-7b2e-4290-b76c-877d5686c28a&searchUuid=85121ceb-3a06-4d00-8154-ac2ff1d402cc&sponsoredType=NONE&srpVariation=NEW_CAR_SEARCH&listingIndex=10&inclusionType=DEFAULT&searchZip=10451&searchDistance=200&ourls=SRP&srpc=N4IghgZgxiBcoC8CWAHOICMAGALAVgxABoQATJAZwBcwA7KAUzgCYssSKB7AJyoBEk3BlCpJOtdAEEAygGFiILrwAqATxRNYIAAoAlAJKyAogoC2YAB7buSRnADMeNuxANapAJoMw3FlmZ4HNwoAGo+SGCi4ugAckYA6gD6spK6idJGqbIAEiAAviQiFnCgADZIpHA4OBj2ABzMDYEgKADmcADsHACu3RXodQTMGIwARgC09mBYAGzjOKRs43UYeDjjYFDMEBAYpDj+UDAkbWDoDKoAUuYAGpcIpABiAEIAFgBazACqSADyAFb6ADuABlZJcgR54qRSsokPoZgBZf6XACc+TyQA
2025 Nissan Versa,SR FWD,"Gwynn Oak, MD",182 mi away,"$23,390","$20,666",$388/mo est.,3N1CN8FV6SL889296,S50042,Antwerpen Nissan Security,(959) 207-3118,"1701 Woodlawn Dr, Gwynn Oak, MD 21207",http://www.antwerpensecuritynissan.com/?utm_source=cargurus.com&utm_medium=referral&utm_campaign=cargurus_listings,https://www.cargurus.com/details/441845601?resultSetId=150ec36c-7b2e-4290-b76c-877d5686c28a&searchUuid=85121ceb-3a06-4d00-8154-ac2ff1d402cc&sponsoredType=NONE&srpVariation=NEW_CAR_SEARCH&listingIndex=12&inclusionType=DEFAULT&searchZip=10451&searchDistance=200&ourls=SRP&srpc=N4IghgZgxiBcoC8CWAHOICMAGALAVgxABoQATJAZwBcwA7KAUzgCYssSKB7AJyoBEk3BlCpJOtdAEEAygGFiILrwAqATxRNYIAAoAlAJKyAogoC2YAB7buSRnADMeNuxANapAJoMw3FlmZ4HNwoAGo+SGCi4ugAckYA6gD6spK6idJGqbIAEiAAviQiFnCgADZIpHA4OBgAHPgAbFgYJCgA5nAA7BwArj0V6LUEzBiMAEYAtPZgWA0TOKRsE7UYeDgTYFDMEBAYpDj+UDCtbWDoDKoAUuYAGpcIpABiAEIAFgBazACqSADyAFb6ADuABlZJcgR54qRSsokPoGgBZf6XACc+TyQA
2025 Nissan Versa,SV FWD,"Warminster, PA",73 mi away,"$22,295","$20,680",$388/mo est.,3N1CN8EV1SL821053,25V108,O'Neil Nissan,(833) 968-8731,"849 W Street Rd, Warminster, PA 18974",https://www.oneilnissan.com/?utm_source=cargurus.com&utm_medium=referral&utm_campaign=cargurus_listings,https://www.cargurus.com/details/404668346?resultSetId=150ec36c-7b2e-4290-b76c-877d5686c28a&searchUuid=85121ceb-3a06-4d00-8154-ac2ff1d402cc&sponsoredType=NONE&srpVariation=NEW_CAR_SEARCH&listingIndex=13&inclusionType=DEFAULT&searchZip=10451&searchDistance=200&ourls=SRP&srpc=N4IghgZgxiBcoC8CWAHOICMAGALAVgxABoQATJAZwBcwA7KAUzgCYssSKB7AJyoBEk3BlCpJOtdAEEAygGFiILrwAqATxRNYIAAoAlAJKyAogoC2YAB7buSRnADMeNuxANapAJoMw3FlmZ4HNwoAGo+SGCi4ugAckYA6gD6spK6idJGqbIAEiAAviQiFnCgADZIpHA4uABsNQAc9jg1JCgA5nAA7BwArj0V6PUEzBiMAEYAtPZgWDUTOKRsE-UYeDgTYFDMEBAYpNXMUDCtbWDoDKoAUuYAGpcIpABiAEIAFgBazACqSADyAFb6ADuABlZJcgR54qRSsokPoagBZf6XACc+TyQA
2025 Nissan Sentra,S FWD,"Ozone Park, NY",10 mi away,"$23,310","$20,681",$388/mo est.,3N1AB8BV2SY400014,Q53351,Nissan of Queens,(913) 453-5146,"80-20 Rockaway Blvd, Ozone Park, NY 11416",http://www.nissanofqueens.com/?utm_source=cargurus.com&utm_medium=referral&utm_campaign=cargurus_listings,https://www.cargurus.com/details/430098495?resultSetId=150ec36c-7b2e-4290-b76c-877d5686c28a&searchUuid=85121ceb-3a06-4d00-8154-ac2ff1d402cc&sponsoredType=NONE&srpVariation=NEW_CAR_SEARCH&listingIndex=14&inclusionType=DEFAULT&searchZip=10451&searchDistance=200&ourls=SRP&srpc=N4IghgZgxiBcoC8CWAHOICMAGALAVgxABoQATJAZwBcwA7KAUzgCYssSKB7AJyoBEk3BlCpJOtdAEEAygGFiILrwAqATxRNYIAAoAlAJKyAogoC2YAB7buSRnADMeNuxANapAJoMw3FlmZ4HNwoAGo+SGCi4ugAckYA6gD6spK6idJGqbIAEiAAviQiFnCgADZIpHA49mwAnAAcOLWBICgA5nAA7BwArj0V6PUEzBiMAEYAtPZgWABsEzikbBP1GHg4E2BQzBAQGKQ4-lAwJO1g6AyqAFLmABpXCKQAYgBCABYAWswAqkgA8gArfQAdwAMrIrsCPPFSKVlEh9LMALIAq61fJ5IA
2025 Nissan Sentra,S FWD,"Ozone Park, NY",10 mi away,"$23,310","$20,681",$388/mo est.,3N1AB8BV2SY397163,Q53358,Nissan of Queens,(913) 453-5146,"80-20 Rockaway Blvd, Ozone Park, NY 11416",http://www.nissanofqueens.com/?utm_source=cargurus.com&utm_medium=referral&utm_campaign=cargurus_listings,https://www.cargurus.com/details/430201306?resultSetId=150ec36c-7b2e-4290-b76c-877d5686c28a&searchUuid=85121ceb-3a06-4d00-8154-ac2ff1d402cc&sponsoredType=NONE&srpVariation=NEW_CAR_SEARCH&listingIndex=15&inclusionType=DEFAULT&searchZip=10451&searchDistance=200&ourls=SRP&srpc=N4IghgZgxiBcoC8CWAHOICMAGALAVgxABoQATJAZwBcwA7KAUzgCYssSKB7AJyoBEk3BlCpJOtdAEEAygGFiILrwAqATxRNYIAAoAlAJKyAogoC2YAB7buSRnADMeNuxANapAJoMw3FlmZ4HNwoAGo+SGCi4ugAckYA6gD6spK6idJGqbIAEiAAviQiFnCgADZIpHA49v5YGDUAbCQoAOZwAOwcAK5dFegAHATMGIwARgC09mBYDeM4pGzj-Rh4OONgUMwQEBikOP5QMM0tYOgMqgBS5gAaFwikAGIAQgAWAFrMAKpIAPIAVvoAO4AGVkF0BHnipFKyiQ+gaAFk-hcAJz5PJAA
2025 Nissan Versa,S FWD,"Hadley, MA",125 mi away,"$22,035","$20,691",$388/mo est.,3N1CN8DV3SL855951,N25182,Country Nissan,(413) 553-1430,"40 Russell St, Hadley, MA 01035",http://www.countrynissan.com/?utm_source=cargurus.com&utm_medium=referral&utm_campaign=cargurus_listings,https://www.cargurus.com/details/438707902?resultSetId=150ec36c-7b2e-4290-b76c-877d5686c28a&searchUuid=85121ceb-3a06-4d00-8154-ac2ff1d402cc&sponsoredType=NONE&srpVariation=NEW_CAR_SEARCH&listingIndex=16&inclusionType=DEFAULT&searchZip=10451&searchDistance=200&ourls=SRP&srpc=N4IghgZgxiBcoC8CWAHOICMAGALAVgxABoQATJAZwBcwA7KAUzgCYssSKB7AJyoBEk3BlCpJOtdAEEAygGFiILrwAqATxRNYIAAoAlAJKyAogoC2YAB7buSRnADMeNuxANapAJoMw3FlmZ4HNwoAGo+SGCi4ugAckYA6gD6spK6idJGqbIAEiAAviQiFnCgADZIpHA49gAcAOxYdQCc-iQoAOZwdRwArj0V6DUEzBiMAEYAtPZgWABsEzikbBM1GHg4E2BQzBAQGKQ4-lAwbe1g6AyqAFLmABpXCKQAYgBCABYAWswAqkgA8gArfQAdwAMrIrsCPPFSKVlEh9LMALIAq5NfJ5IA
2025 Mitsubishi Outlander Sport,ES AWC,"Pleasantville, NJ",104 mi away,"$28,720","$20,720",$389/mo est.,JA4ARUAU0SU013453,SU013453,Atlantic City Mitsubishi,(833) 394-7808,"7018 Black Horse Pike, Pleasantville, NJ 08232",https://www.acmitsubishi.com/inventory/new-JA4ARUAU0SU013453/?utm_source=cargurus.com&utm_medium=referral&utm_campaign=cargurus_listings,https://www.cargurus.com/details/428129999?resultSetId=150ec36c-7b2e-4290-b76c-877d5686c28a&searchUuid=85121ceb-3a06-4d00-8154-ac2ff1d402cc&sponsoredType=NONE&srpVariation=NEW_CAR_SEARCH&listingIndex=17&inclusionType=DEFAULT&searchZip=10451&searchDistance=200&ourls=SRP&srpc=N4IghgZgxiBcoC8CWAHOICMAGALAVgxABoQATJAZwBcwA7KAUzgCYssSKB7AJyoBEk3BlCpJOtdAEEAygGFiILrwAqATxRNYIAAoAlAJKyAogoC2YAB7buSRnADMeNuxANapAJoMw3FlmZ4HNwoAGo+SGCi4ugAckYA6gD6spK6idJGqbIAEiAAviQiFnCgADZIpHA4zAAcGMwAnE0NJCgA5nAA7BwArj0V6DUEzBiMAEYAtPZgWABsEzikbBN1eDgTYFDMEBAYpDj+UDCtbWDoDKoAUuYAGpcIpABiAEIAFgBazACqSADyAFb6ADuABlZJcgR54qRSsokPpZgBZf6XBr5PJAA
2025 Nissan Versa,SV FWD,"Bristol, CT",81 mi away,"$23,050","$20,747",$389/mo est.,3N1CN8EV7SL906060,25N0675,Crowley Nissan,(860) 783-7162,"1451 Farmington Ave, Bristol, CT 06010",http://www.crowleynissan.com/?utm_source=cargurus.com&utm_medium=referral&utm_campaign=cargurus_listings,https://www.cargurus.com/details/437206981?resultSetId=150ec36c-7b2e-4290-b76c-877d5686c28a&searchUuid=85121ceb-3a06-4d00-8154-ac2ff1d402cc&sponsoredType=NONE&srpVariation=NEW_CAR_SEARCH&listingIndex=18&inclusionType=DEFAULT&searchZip=10451&searchDistance=200&ourls=SRP&srpc=N4IghgZgxiBcoC8CWAHOICMAGALAVgxABoQATJAZwBcwA7KAUzgCYssSKB7AJyoBEk3BlCpJOtdAEEAygGFiILrwAqATxRNYIAAoAlAJKyAogoC2YAB7buSRnADMeNuxANapAJoMw3FlmZ4HNwoAGo+SGCi4ugAckYA6gD6spK6idJGqbIAEiAAviQiFnCgADZIpHA49gDsrABsAJwAHBgkKADmcDUcAK69FejNBMwYjABGALT2YFj1kzikbJOteDiTYFDMEBAYpDj+UDDtHWDoDKoAUuYAGpcIpABiAEIAFgBazACqSADyAFb6ADuABlZJcgR54qRSsokPp6gBZf6XRr5PJAA
2025 Nissan Versa,SV FWD,"Bennington, VT",148 mi away,"$22,295","$20,749",$389/mo est.,3N1CN8EV6SL871527,N1632,Fina Auto Mall,(802) 794-4380,"24 Performance Dr, Bennington, VT 05201",http://benningtonautomall.com/?utm_source=cargurus.com&utm_medium=referral&utm_campaign=cargurus_listings,https://www.cargurus.com/details/426013547?resultSetId=150ec36c-7b2e-4290-b76c-877d5686c28a&searchUuid=85121ceb-3a06-4d00-8154-ac2ff1d402cc&sponsoredType=NONE&srpVariation=NEW_CAR_SEARCH&listingIndex=19&inclusionType=DEFAULT&searchZip=10451&searchDistance=200&ourls=SRP&srpc=N4IghgZgxiBcoC8CWAHOICMAGALAVgxABoQATJAZwBcwA7KAUzgCYssSKB7AJyoBEk3BlCpJOtdAEEAygGFiILrwAqATxRNYIAAoAlAJKyAogoC2YAB7buSRnADMeNuxANapAJoMw3FlmZ4HNwoAGo+SGCi4ugAckYA6gD6spK6idJGqbIAEiAAviQiFnCgADZIpHA4zABsWBiOOADsJCgA5nAtigCu3RXoABwEzBiMAEYAtPZgWDUTOKRsEwMYeDgTYFDMEBAYpDj+UDCtbWDoDKoAUuYAGpcIpABiAEIAFgBazACqSADyAFb6ADuABlZJcgR54qRSsokPoagBZf6XACc+TyQA
2025 Nissan Versa,SV FWD,"Bennington, VT",148 mi away,"$22,385","$20,749",$389/mo est.,3N1CN8EV6SL859944,N1604,Fina Auto Mall,(802) 794-4380,"24 Performance Dr, Bennington, VT 05201",http://benningtonautomall.com/?utm_source=cargurus.com&utm_medium=referral&utm_campaign=cargurus_listings,https://www.cargurus.com/details/422119767?resultSetId=150ec36c-7b2e-4290-b76c-877d5686c28a&searchUuid=85121ceb-3a06-4d00-8154-ac2ff1d402cc&sponsoredType=NONE&srpVariation=NEW_CAR_SEARCH&listingIndex=20&inclusionType=DEFAULT&searchZip=10451&searchDistance=200&ourls=SRP&srpc=N4IghgZgxiBcoC8CWAHOICMAGALAVgxABoQATJAZwBcwA7KAUzgCYssSKB7AJyoBEk3BlCpJOtdAEEAygGFiILrwAqATxRNYIAAoAlAJKyAogoC2YAB7buSRnADMeNuxANapAJoMw3FlmZ4HNwoAGo+SGCi4ugAckYA6gD6spK6idJGqbIAEiAAviQiFnCgADZIpHA4zMwYGACcAOwAbI0kKADmcG2KAK69FegAHAS1jABGALT2YFjNkzikbJNDGHg4k2BQzBAQGKQ4-lAw7R1g6AyqAFLmABpXCKQAYgBCABYAWswAqkgA8gArfQAdwAMrIrsCPPFSKVlEh9M0ALIAq71fJ5IA
2025 Nissan Versa,S FWD,"Hainesport, NJ",74 mi away,"$20,750","$20,750",$389/mo est.,3N1CN8DV1SL880380,N880380,,,,,https://www.cargurus.com/details/429707182?resultSetId=150ec36c-7b2e-4290-b76c-877d5686c28a&searchUuid=85121ceb-3a06-4d00-8154-ac2ff1d402cc&sponsoredType=NONE&srpVariation=NEW_CAR_SEARCH&listingIndex=21&inclusionType=DEFAULT&searchZip=10451&searchDistance=200&ourls=SRP&srpc=N4IghgZgxiBcoC8CWAHOICMAGALAVgxABoQATJAZwBcwA7KAUzgCYssSKB7AJyoBEk3BlCpJOtdAEEAygGFiILrwAqATxRNYIAAoAlAJKyAogoC2YAB7buSRnADMeNuxANapAJoMw3FlmZ4HNwoAGo+SGCi4ugAckYA6gD6spK6idJGqbIAEiAAviQiFnCgADZIpHA4zACcAOxYdRgAHMwkKADmcHUcAK69FejNBMwYjABGALT2YFgAbJM4pGyTzRh4OJNgUMwQEBikOP5QMO0dYOgMqgBS5gAa1wikAGIAQgAWAFrMAKpIAPIAK30AHcADKya4gjzxUilZRIfRzACygOuNXyeSAA
2025 Nissan Versa,S FWD,"Hainesport, NJ",74 mi away,"$20,750","$20,750",$389/mo est.,3N1CN8DV0SL880323,N880323,,,,,https://www.cargurus.com/details/429707217?resultSetId=150ec36c-7b2e-4290-b76c-877d5686c28a&searchUuid=85121ceb-3a06-4d00-8154-ac2ff1d402cc&sponsoredType=NONE&srpVariation=NEW_CAR_SEARCH&listingIndex=22&inclusionType=DEFAULT&searchZip=10451&searchDistance=200&ourls=SRP&srpc=N4IghgZgxiBcoC8CWAHOICMAGALAVgxABoQATJAZwBcwA7KAUzgCYssSKB7AJyoBEk3BlCpJOtdAEEAygGFiILrwAqATxRNYIAAoAlAJKyAogoC2YAB7buSRnADMeNuxANapAJoMw3FlmZ4HNwoAGo+SGCi4ugAckYA6gD6spK6idJGqbIAEiAAviQiFnCgADZIpHA4zACcAOxYdcwYdSQoAOZwrYoArj0V6AAcBM2MAEYAtPZgWABsEzikbBODGHg4E2BQzBAQGKQ4-lAwbe1g6AyqAFLmABpXCKQAYgBCABYAWswAqkgA8gArfQAdwAMrIrsCPPFSKVlEh9LMALIAq41fJ5IA
2025 Nissan Versa,S FWD,"Hainesport, NJ",74 mi away,"$20,750","$20,750",$389/mo est.,3N1CN8DV3SL880395,N880395,,,,,https://www.cargurus.com/details/429707209?resultSetId=150ec36c-7b2e-4290-b76c-877d5686c28a&searchUuid=85121ceb-3a06-4d00-8154-ac2ff1d402cc&sponsoredType=NONE&srpVariation=NEW_CAR_SEARCH&listingIndex=23&inclusionType=DEFAULT&searchZip=10451&searchDistance=200&ourls=SRP&srpc=N4IghgZgxiBcoC8CWAHOICMAGALAVgxABoQATJAZwBcwA7KAUzgCYssSKB7AJyoBEk3BlCpJOtdAEEAygGFiILrwAqATxRNYIAAoAlAJKyAogoC2YAB7buSRnADMeNuxANapAJoMw3FlmZ4HNwoAGo+SGCi4ugAckYA6gD6spK6idJGqbIAEiAAviQiFnCgADZIpHA4zACcAOxYdaw1JCgA5nB1HACu3RXoABwEzBiMAEYAtPZgWABsEzikbBMDGHg4E2BQzBAQGKQ4-lAwrW1g6AyqAFLmABpXCKQAYgBCABYAWswAqkgA8gArfQAdwAMrIrsCPPFSKVlEh9LMALIAq41fJ5IA
2025 Nissan Versa,S FWD,"Hainesport, NJ",74 mi away,"$20,750","$20,750",$389/mo est.,3N1CN8DV4SL879191,N879191,,,,,https://www.cargurus.com/details/429707172?resultSetId=41b0550a-cacc-4bd2-b273-355269645656&searchUuid=1cca7957-2761-427a-a43b-1d658e165546&sponsoredType=NONE&srpVariation=NEW_CAR_SEARCH&listingIndex=1&inclusionType=DEFAULT&searchZip=10451&searchDistance=200&ourls=SRP&srpc=N4IghgZgxiBcoC8CWAHOICMAGALAVgxABoQATJAZwBcwA7KAUzgCYssSKB7AJyoBEk3BlCpJOtdAEEAygGFiILrwAqATxRNYIAAoAlAJKyAogoC2YAB7buSRnADMeNuxANapAJoMw3FlmZ4HNwoAGo+SGCi4ugAckYA6gD6spK6idJGqbIAEiAAviQiFnCgADZIpHA4zACcAOxYdRh1zCQoAOZwABwcAK69FegYUFBgdTV4dQC0zHUAbBhT1XVgU2A49gBGUxikc3hdDBj7eDhzCh1g6AyqAFLmABq3CKQAYgBCABYAWswAqkgAPIAK30AHcADKyW5gjzxUilZRIfRzACywNuNXyeSAA
2025 Nissan Kicks Play,S FWD,"Timonium, MD",172 mi away,"$23,850","$20,757",$389/mo est.,3N1CP5BV3SL482941,482941,Nationwide Nissan,(844) 950-3717,"22 West Timonium Road, Timonium, MD 21093",https://www.nationwide-nissan.com/?utm_source=cargurus.com&utm_medium=referral&utm_campaign=cargurus_listings,https://www.cargurus.com/details/419009599?resultSetId=41b0550a-cacc-4bd2-b273-355269645656&searchUuid=1cca7957-2761-427a-a43b-1d658e165546&sponsoredType=NONE&srpVariation=NEW_CAR_SEARCH&listingIndex=2&inclusionType=DEFAULT&searchZip=10451&searchDistance=200&ourls=SRP&srpc=N4IghgZgxiBcoC8CWAHOICMAGALAVgxABoQATJAZwBcwA7KAUzgCYssSKB7AJyoBEk3BlCpJOtdAEEAygGFiILrwAqATxRNYIAAoAlAJKyAogoC2YAB7buSRnADMeNuxANapAJoMw3FlmZ4HNwoAGo+SGCi4ugAckYA6gD6spK6idJGqbIAEiAAviQiFnCgADZIpHA4GACcbDV4NTUkKADmcAAcHACu3RXoGFBQYADsDSMAtMwjAGwYEzjTYBNgOPYARhMYpDN4HQwYu3g4MwptYOgMqgBS5gAa1wikAGIAQgAWAFrMAKpIAPIAK30AHcADKya4gjzxUilZRIfQzACygOuNXyeSAA
2025 Nissan Versa,S FWD,"West Springfield, MA",112 mi away,"$21,945","$20,792",$390/mo est.,3N1CN8DV8SL865939,N37112,Balise Nissan of West Springfield,(413) 887-3330,"500 Riverdale St, West Springfield, MA 01089",https://www.balisenissanwestspringfield.com/inventory/-3N1CN8DV8SL865939?utm_source=cargurus.com&utm_medium=referral&utm_campaign=cargurus_listings,https://www.cargurus.com/details/421348431?resultSetId=41b0550a-cacc-4bd2-b273-355269645656&searchUuid=1cca7957-2761-427a-a43b-1d658e165546&sponsoredType=NONE&srpVariation=NEW_CAR_SEARCH&listingIndex=3&inclusionType=DEFAULT&searchZip=10451&searchDistance=200&ourls=SRP&srpc=N4IghgZgxiBcoC8CWAHOICMAGALAVgxABoQATJAZwBcwA7KAUzgCYssSKB7AJyoBEk3BlCpJOtdAEEAygGFiILrwAqATxRNYIAAoAlAJKyAogoC2YAB7buSRnADMeNuxANapAJoMw3FlmZ4HNwoAGo+SGCi4ugAckYA6gD6spK6idJGqbIAEiAAviQiFnCgADZIpHA4zBj2OAAcOPYYJCgA5nD1HACu3RXoGFBQYADsAJx4IwC0zCMAbBhT1SNgU2BNAEZTGKRzePUMGHt4OHMK7WDoDKoAUuYAGjcIpABiAEIAFgBazACqSAB5ABW+gA7gAZWQ3UEeeKkUrKJD6OYAWSBNzG+TyQA
2025 Nissan Versa,SV FWD,"Old Saybrook, CT",87 mi away,"$22,800","$20,795",$390/mo est.,3N1CN8EVXSL874396,10192,Nissan of Old Saybrook,(475) 255-7476,"295 Middlesex Tpke, Old Saybrook, CT 06475",https://www.nissanoos.com/?utm_source=cargurus.com&utm_medium=referral&utm_campaign=cargurus_listings,https://www.cargurus.com/details/432837666?resultSetId=41b0550a-cacc-4bd2-b273-355269645656&searchUuid=1cca7957-2761-427a-a43b-1d658e165546&sponsoredType=NONE&srpVariation=NEW_CAR_SEARCH&listingIndex=4&inclusionType=DEFAULT&searchZip=10451&searchDistance=200&ourls=SRP&srpc=N4IghgZgxiBcoC8CWAHOICMAGALAVgxABoQATJAZwBcwA7KAUzgCYssSKB7AJyoBEk3BlCpJOtdAEEAygGFiILrwAqATxRNYIAAoAlAJKyAogoC2YAB7buSRnADMeNuxANapAJoMw3FlmZ4HNwoAGo+SGCi4ugAckYA6gD6spK6idJGqbIAEiAAviQiFnCgADZIpHA49swAHPYA7ABsLSQoAOZwtRwArj0V6BhQUGANAJx4DQC0zM0YUzizYFNg1QBGUxikTXi1DBg7eDhNCh1g6AyqAFLmABpXCKQAYgBCABYAWswAqkgA8gArfQAdwAMrIrsCPPFSKVlEh9E0ALIAq5jfJ5IA
2025 Nissan Versa,SR FWD,"St James, NY",41 mi away,"$23,420","$20,796",$390/mo est.,3N1CN8FV8SL831271,R1413,Smithtown Nissan,(631) 869-7806,"926 Middle Country Road, St James, NY 11780",https://www.smithtownnissan.com/?utm_source=cargurus.com&utm_medium=referral&utm_campaign=cargurus_listings,https://www.cargurus.com/details/406388005?resultSetId=41b0550a-cacc-4bd2-b273-355269645656&searchUuid=1cca7957-2761-427a-a43b-1d658e165546&sponsoredType=NONE&srpVariation=NEW_CAR_SEARCH&listingIndex=5&inclusionType=DEFAULT&searchZip=10451&searchDistance=200&ourls=SRP&srpc=N4IghgZgxiBcoC8CWAHOICMAGALAVgxABoQATJAZwBcwA7KAUzgCYssSKB7AJyoBEk3BlCpJOtdAEEAygGFiILrwAqATxRNYIAAoAlAJKyAogoC2YAB7buSRnADMeNuxANapAJoMw3FlmZ4HNwoAGo+SGCi4ugAckYA6gD6spK6idJGqbIAEiAAviQiFnCgADZIpHA4WABs9gAc9WyBICgA5nD1HACu3RXoGFBQYADsAJx4IwC0zCM1GFM4s2BTYDj2AEZTGKQ1ePUMGHt4ODUK7WDoDKoAUuYAGjcIpABiAEIAFgBazACqSAB5ABW+gA7gAZWQ3UEeeKkUrKJD6GoAWSBNzG+TyQA
2025 Nissan Versa,SV FWD,"White Marsh, MD",167 mi away,"$23,050","$20,797",$390/mo est.,3N1CN8EV9SL887205,N887205,Easterns Nissan of White Marsh,(443) 696-8790,"5361 Nottingridge Road, White Marsh, MD 21162",https://www.nissanofwhitemarsh.com/?utm_source=cargurus.com&utm_medium=referral&utm_campaign=cargurus_listings,https://www.cargurus.com/details/429286351?resultSetId=41b0550a-cacc-4bd2-b273-355269645656&searchUuid=1cca7957-2761-427a-a43b-1d658e165546&sponsoredType=NONE&srpVariation=NEW_CAR_SEARCH&listingIndex=6&inclusionType=DEFAULT&searchZip=10451&searchDistance=200&ourls=SRP&srpc=N4IghgZgxiBcoC8CWAHOICMAGALAVgxABoQATJAZwBcwA7KAUzgCYssSKB7AJyoBEk3BlCpJOtdAEEAygGFiILrwAqATxRNYIAAoAlAJKyAogoC2YAB7buSRnADMeNuxANapAJoMw3FlmZ4HNwoAGo+SGCi4ugAckYA6gD6spK6idJGqbIAEiAAviQiFnCgADZIpHA4zACczAAcAGyOGCQoAOZw9RwArj0V6BhQUGAA7DV4owC0zKONGFPVo2BTYDj2AEZTGKSNePUMGHt4OI0KHWDoDKoAUuYAGjcIpABiAEIAFgBazACqSAB5ABW+gA7gAZWQ3UEeeKkUrKJD6RoAWSBNxq+TyQA
